"Device ID" "Device Name" "Received At" Temperature Humidity
A84041274A59D771 EMAP_322 "2025-01-25 22:40:00" 19.11 52.0
A84041274A59D771 EMAP_322 "2025-01-25 22:45:00" 19.08 52.1
A84041274A59D771 EMAP_322 "2025-01-25 22:50:00" 19.08 52.3
A84041274A59D771 EMAP_322 "2025-01-25 22:55:00" 19.08 52.2
A84041274A59D771 EMAP_322 "2025-01-25 23:00:00" 19.05 52.2
A84041274A59D771 EMAP_322 "2025-01-25 23:05:00" 19.05 52.5
A84041274A59D771 EMAP_322 "2025-01-25 23:10:00" 19.05 52.4
A84041274A59D771 EMAP_322 "2025-01-25 23:15:00" 19.04 52.4
A84041274A59D771 EMAP_322 "2025-01-25 23:20:00" 19.01 52.6
A84041274A59D771 EMAP_322 "2025-01-25 23:25:00" 19.01 52.7
A84041274A59D771 EMAP_322 "2025-01-25 23:30:00" 18.98 52.9
A84041274A59D771 EMAP_322 "2025-01-25 23:35:00" 19.00 52.8
A84041274A59D771 EMAP_322 "2025-01-25 23:40:00" 18.97 53.1
A84041274A59D771 EMAP_322 "2025-01-25 23:45:00" 18.95 52.9
A84041274A59D771 EMAP_322 "2025-01-25 23:50:00" 18.94 52.9
A84041274A59D771 EMAP_322 "2025-01-25 23:55:00" 18.93 53.0
A84041274A59D771 EMAP_322 "2025-01-26 00:00:00" 18.91 52.9
A84041274A59D771 EMAP_322 "2025-01-26 00:05:00" 18.90 53.0
A84041274A59D771 EMAP_322 "2025-01-26 00:10:00" 18.90 52.9
A84041274A59D771 EMAP_322 "2025-01-26 00:15:00" 18.90 53.0
A84041274A59D771 EMAP_322 "2025-01-26 00:20:00" 18.86 53.5
A84041274A59D771 EMAP_322 "2025-01-26 00:25:00" 18.87 53.5
A84041274A59D771 EMAP_322 "2025-01-26 00:30:00" 18.87 53.7
A84041274A59D771 EMAP_322 "2025-01-26 00:35:00" 18.87 54.4
A84041274A59D771 EMAP_322 "2025-01-26 00:40:00" 18.84 54.4
A84041274A59D771 EMAP_322 "2025-01-26 00:45:00" 18.86 55.1
A84041274A59D771 EMAP_322 "2025-01-26 00:50:00" 18.83 54.8
A84041274A59D771 EMAP_322 "2025-01-26 00:55:00" 18.84 55.0
A84041274A59D771 EMAP_322 "2025-01-26 01:00:00" 18.83 55.5
A84041274A59D771 EMAP_322 "2025-01-26 01:05:00" 18.80 55.0
A84041274A59D771 EMAP_322 "2025-01-26 01:10:00" 18.81 54.9
A84041274A59D771 EMAP_322 "2025-01-26 01:15:00" 18.78 55.1
A84041274A59D771 EMAP_322 "2025-01-26 01:20:00" 18.78 55.2
A84041274A59D771 EMAP_322 "2025-01-26 01:25:00" 18.78 55.3
A84041274A59D771 EMAP_322 "2025-01-26 01:30:00" 18.77 55.3
A84041274A59D771 EMAP_322 "2025-01-26 01:35:00" 18.75 55.4
A84041274A59D771 EMAP_322 "2025-01-26 01:40:00" 18.71 55.3
A84041274A59D771 EMAP_322 "2025-01-26 01:45:00" 18.70 55.6
A84041274A59D771 EMAP_322 "2025-01-26 01:50:00" 18.70 55.5
A84041274A59D771 EMAP_322 "2025-01-26 01:55:00" 18.71 55.7
A84041274A59D771 EMAP_322 "2025-01-26 02:00:00" 18.70 55.6
A84041274A59D771 EMAP_322 "2025-01-26 02:05:00" 18.67 56.1
A84041274A59D771 EMAP_322 "2025-01-26 02:10:00" 18.64 55.8
A84041274A59D771 EMAP_322 "2025-01-26 02:15:00" 18.62 55.8
A84041274A59D771 EMAP_322 "2025-01-26 02:20:00" 18.62 55.7
A84041274A59D771 EMAP_322 "2025-01-26 02:25:00" 18.60 55.7
A84041274A59D771 EMAP_322 "2025-01-26 02:30:00" 18.55 54.9
A84041274A59D771 EMAP_322 "2025-01-26 02:35:00" 18.47 54.2
A84041274A59D771 EMAP_322 "2025-01-26 02:40:00" 18.38 53.4
A84041274A59D771 EMAP_322 "2025-01-26 02:45:00" 18.31 52.8
A84041274A59D771 EMAP_322 "2025-01-26 02:50:00" 18.21 52.3
A84041274A59D771 EMAP_322 "2025-01-26 02:55:00" 18.13 52.0
A84041274A59D771 EMAP_322 "2025-01-26 03:00:00" 18.08 51.9
A84041274A59D771 EMAP_322 "2025-01-26 03:05:00" 18.02 52.8
A84041274A59D771 EMAP_322 "2025-01-26 03:10:00" 18.05 53.6
A84041274A59D771 EMAP_322 "2025-01-26 03:15:00" 18.11 55.6
A84041274A59D771 EMAP_322 "2025-01-26 03:20:00" 18.13 56.2
A84041274A59D771 EMAP_322 "2025-01-26 03:25:00" 18.12 54.8
A84041274A59D771 EMAP_322 "2025-01-26 03:30:00" 18.08 54.3
A84041274A59D771 EMAP_322 "2025-01-26 03:35:00" 18.07 54.2
A84041274A59D771 EMAP_322 "2025-01-26 03:40:00" 18.01 53.8
A84041274A59D771 EMAP_322 "2025-01-26 03:45:00" 18.01 53.3
A84041274A59D771 EMAP_322 "2025-01-26 03:50:00" 17.97 54.8
A84041274A59D771 EMAP_322 "2025-01-26 03:55:00" 18.05 56.5
A84041274A59D771 EMAP_322 "2025-01-26 04:00:00" 18.07 56.2
A84041274A59D771 EMAP_322 "2025-01-26 04:05:00" 18.05 55.0
A84041274A59D771 EMAP_322 "2025-01-26 04:10:00" 18.02 53.9
A84041274A59D771 EMAP_322 "2025-01-26 04:15:00" 17.98 55.6
A84041274A59D771 EMAP_322 "2025-01-26 04:20:00" 18.02 57.4
A84041274A59D771 EMAP_322 "2025-01-26 04:25:00" 18.09 56.9
A84041274A59D771 EMAP_322 "2025-01-26 04:30:00" 18.11 55.9
A84041274A59D771 EMAP_322 "2025-01-26 04:35:00" 18.05 54.9
A84041274A59D771 EMAP_322 "2025-01-26 04:40:00" 17.99 54.8
A84041274A59D771 EMAP_322 "2025-01-26 04:45:00" 18.02 57.1
A84041274A59D771 EMAP_322 "2025-01-26 04:50:00" 18.09 55.9
A84041274A59D771 EMAP_322 "2025-01-26 04:55:00" 18.07 55.3
A84041274A59D771 EMAP_322 "2025-01-26 05:00:00" 18.01 55.1
A84041274A59D771 EMAP_322 "2025-01-26 05:05:00" 17.99 55.8
A84041274A59D771 EMAP_322 "2025-01-26 05:10:00" 18.04 57.8
A84041274A59D771 EMAP_322 "2025-01-26 05:15:00" 18.08 56.5
A84041274A59D771 EMAP_322 "2025-01-26 05:20:00" 18.05 55.6
A84041274A59D771 EMAP_322 "2025-01-26 05:25:00" 18.04 55.1
A84041274A59D771 EMAP_322 "2025-01-26 05:30:00" 17.98 54.7
A84041274A59D771 EMAP_322 "2025-01-26 05:35:00" 17.95 53.9
A84041274A59D771 EMAP_322 "2025-01-26 05:40:00" 17.91 54.8
A84041274A59D771 EMAP_322 "2025-01-26 05:45:00" 17.98 54.9
A84041274A59D771 EMAP_322 "2025-01-26 05:50:00" 18.02 56.0
A84041274A59D771 EMAP_322 "2025-01-26 05:55:00" 18.05 55.9
A84041274A59D771 EMAP_322 "2025-01-26 06:00:00" 18.05 55.5
A84041274A59D771 EMAP_322 "2025-01-26 06:05:00" 18.09 55.9
A84041274A59D771 EMAP_322 "2025-01-26 06:10:00" 18.16 56.5
A84041274A59D771 EMAP_322 "2025-01-26 06:15:00" 18.21 56.1
A84041274A59D771 EMAP_322 "2025-01-26 06:20:00" 18.25 56.6
A84041274A59D771 EMAP_322 "2025-01-26 06:25:00" 18.31 56.7
A84041274A59D771 EMAP_322 "2025-01-26 06:30:00" 18.36 56.6
A84041274A59D771 EMAP_322 "2025-01-26 06:35:00" 18.40 56.5
A84041274A59D771 EMAP_322 "2025-01-26 06:40:00" 18.45 56.9
A84041274A59D771 EMAP_322 "2025-01-26 06:45:00" 18.50 56.9
A84041274A59D771 EMAP_322 "2025-01-26 06:50:00" 18.56 56.4
A84041274A59D771 EMAP_322 "2025-01-26 06:55:00" 18.59 56.2
A84041274A59D771 EMAP_322 "2025-01-26 07:00:00" 18.67 55.8
A84041274A59D771 EMAP_322 "2025-01-26 07:05:00" 18.70 56.1
A84041274A59D771 EMAP_322 "2025-01-26 07:10:00" 18.73 55.8
A84041274A59D771 EMAP_322 "2025-01-26 07:15:00" 18.77 55.3
A84041274A59D771 EMAP_322 "2025-01-26 07:20:00" 18.84 55.1
A84041274A59D771 EMAP_322 "2025-01-26 07:25:00" 18.86 54.9
A84041274A59D771 EMAP_322 "2025-01-26 07:30:00" 18.93 54.6
A84041274A59D771 EMAP_322 "2025-01-26 07:35:00" 18.98 54.0
A84041274A59D771 EMAP_322 "2025-01-26 07:40:00" 19.05 53.5
A84041274A59D771 EMAP_322 "2025-01-26 07:45:00" 19.08 52.8
A84041274A59D771 EMAP_322 "2025-01-26 07:50:00" 19.12 52.7
A84041274A59D771 EMAP_322 "2025-01-26 07:55:00" 19.15 52.6
A84041274A59D771 EMAP_322 "2025-01-26 08:00:00" 19.19 52.8
A84041274A59D771 EMAP_322 "2025-01-26 08:05:00" 19.24 53.0
A84041274A59D771 EMAP_322 "2025-01-26 08:10:00" 19.25 53.1
A84041274A59D771 EMAP_322 "2025-01-26 08:15:00" 19.32 52.8
A84041274A59D771 EMAP_322 "2025-01-26 08:20:00" 19.39 53.0
A84041274A59D771 EMAP_322 "2025-01-26 08:25:00" 19.45 53.0
A84041274A59D771 EMAP_322 "2025-01-26 08:30:00" 19.50 52.9
A84041274A59D771 EMAP_322 "2025-01-26 08:35:00" 19.56 52.4
A84041274A59D771 EMAP_322 "2025-01-26 08:40:00" 19.63 51.9
A84041274A59D771 EMAP_322 "2025-01-26 08:45:00" 19.65 51.4
A84041274A59D771 EMAP_322 "2025-01-26 08:50:00" 19.73 51.3
A84041274A59D771 EMAP_322 "2025-01-26 08:55:00" 19.74 51.5
A84041274A59D771 EMAP_322 "2025-01-26 09:00:00" 19.76 51.6
A84041274A59D771 EMAP_322 "2025-01-26 09:05:00" 19.80 51.8
A84041274A59D771 EMAP_322 "2025-01-26 09:10:00" 19.84 51.6
A84041274A59D771 EMAP_322 "2025-01-26 09:15:00" 19.88 51.7
A84041274A59D771 EMAP_322 "2025-01-26 09:20:00" 19.95 51.6
A84041274A59D771 EMAP_322 "2025-01-26 09:25:00" 20.01 51.4
A84041274A59D771 EMAP_322 "2025-01-26 09:30:00" 20.07 51.5
A84041274A59D771 EMAP_322 "2025-01-26 09:35:00" 20.12 51.3
A84041274A59D771 EMAP_322 "2025-01-26 09:40:00" 20.18 51.2
A84041274A59D771 EMAP_322 "2025-01-26 09:45:00" 20.24 50.5
A84041274A59D771 EMAP_322 "2025-01-26 09:50:00" 20.29 49.8
A84041274A59D771 EMAP_322 "2025-01-26 09:55:00" 20.32 49.3
A84041274A59D771 EMAP_322 "2025-01-26 10:00:00" 20.39 48.9
A84041274A59D771 EMAP_322 "2025-01-26 10:05:00" 20.42 48.5
A84041274A59D771 EMAP_322 "2025-01-26 10:10:00" 20.45 48.4
A84041274A59D771 EMAP_322 "2025-01-26 10:15:00" 20.43 48.0
A84041274A59D771 EMAP_322 "2025-01-26 10:20:00" 20.48 47.9
A84041274A59D771 EMAP_322 "2025-01-26 10:25:00" 20.52 47.8
A84041274A59D771 EMAP_322 "2025-01-26 10:30:00" 20.59 47.7
A84041274A59D771 EMAP_322 "2025-01-26 10:35:00" 20.62 47.6
A84041274A59D771 EMAP_322 "2025-01-26 10:40:00" 20.69 47.6
A84041274A59D771 EMAP_322 "2025-01-26 10:45:00" 20.75 47.5
A84041274A59D771 EMAP_322 "2025-01-26 10:50:00" 20.80 47.3
A84041274A59D771 EMAP_322 "2025-01-26 10:55:00" 20.84 47.1
A84041274A59D771 EMAP_322 "2025-01-26 11:00:00" 20.91 46.9
A84041274A59D771 EMAP_322 "2025-01-26 11:05:00" 20.95 46.7
A84041274A59D771 EMAP_322 "2025-01-26 11:10:00" 21.00 46.6
A84041274A59D771 EMAP_322 "2025-01-26 11:15:00" 21.07 46.5
A84041274A59D771 EMAP_322 "2025-01-26 11:20:00" 21.13 46.5
A84041274A59D771 EMAP_322 "2025-01-26 11:25:00" 21.17 46.1
A84041274A59D771 EMAP_322 "2025-01-26 11:30:00" 21.24 46.2
A84041274A59D771 EMAP_322 "2025-01-26 11:35:00" 21.31 45.9
A84041274A59D771 EMAP_322 "2025-01-26 11:40:00" 21.32 45.8
A84041274A59D771 EMAP_322 "2025-01-26 11:45:00" 21.39 45.5
A84041274A59D771 EMAP_322 "2025-01-26 11:50:00" 21.39 45.3
A84041274A59D771 EMAP_322 "2025-01-26 11:55:00" 21.45 45.4
A84041274A59D771 EMAP_322 "2025-01-26 12:00:00" 21.50 45.0
A84041274A59D771 EMAP_322 "2025-01-26 12:05:00" 21.50 44.9
A84041274A59D771 EMAP_322 "2025-01-26 12:10:00" 21.56 44.9
A84041274A59D771 EMAP_322 "2025-01-26 12:15:00" 21.59 44.8
A84041274A59D771 EMAP_322 "2025-01-26 12:20:00" 21.62 44.7
A84041274A59D771 EMAP_322 "2025-01-26 12:25:00" 21.63 44.6
A84041274A59D771 EMAP_322 "2025-01-26 12:30:00" 21.65 44.5
A84041274A59D771 EMAP_322 "2025-01-26 12:35:00" 21.69 44.2
A84041274A59D771 EMAP_322 "2025-01-26 12:40:00" 21.71 44.2
A84041274A59D771 EMAP_322 "2025-01-26 12:45:00" 21.76 44.1
A84041274A59D771 EMAP_322 "2025-01-26 12:50:00" 21.73 44.0
A84041274A59D771 EMAP_322 "2025-01-26 12:55:00" 21.77 44.1
A84041274A59D771 EMAP_322 "2025-01-26 13:00:00" 21.80 43.9
A84041274A59D771 EMAP_322 "2025-01-26 13:05:00" 21.80 43.8
A84041274A59D771 EMAP_322 "2025-01-26 13:10:00" 21.83 43.8
A84041274A59D771 EMAP_322 "2025-01-26 13:15:00" 21.83 43.8
A84041274A59D771 EMAP_322 "2025-01-26 13:20:00" 21.86 43.7
A84041274A59D771 EMAP_322 "2025-01-26 13:25:00" 21.86 43.7
A84041274A59D771 EMAP_322 "2025-01-26 13:30:00" 21.87 43.6
A84041274A59D771 EMAP_322 "2025-01-26 13:35:00" 21.85 43.6
A84041274A59D771 EMAP_322 "2025-01-26 13:40:00" 21.86 43.6
A84041274A59D771 EMAP_322 "2025-01-26 13:45:00" 21.86 43.5
A84041274A59D771 EMAP_322 "2025-01-26 13:50:00" 21.85 43.6
A84041274A59D771 EMAP_322 "2025-01-26 13:55:00" 21.86 43.5
A84041274A59D771 EMAP_322 "2025-01-26 14:00:00" 21.83 43.6
A84041274A59D771 EMAP_322 "2025-01-26 14:05:00" 21.82 43.5
A84041274A59D771 EMAP_322 "2025-01-26 14:10:00" 21.80 43.5
A84041274A59D771 EMAP_322 "2025-01-26 14:15:00" 21.80 43.4
A84041274A59D771 EMAP_322 "2025-01-26 14:20:00" 21.76 43.4
A84041274A59D771 EMAP_322 "2025-01-26 14:25:00" 21.75 43.3
A84041274A59D771 EMAP_322 "2025-01-26 14:30:00" 21.72 43.2
A84041274A59D771 EMAP_322 "2025-01-26 14:35:00" 21.68 43.2
A84041274A59D771 EMAP_322 "2025-01-26 14:40:00" 21.68 43.2
A84041274A59D771 EMAP_322 "2025-01-26 14:45:00" 21.65 43.2
A84041274A59D771 EMAP_322 "2025-01-26 14:50:00" 21.62 43.2
A84041274A59D771 EMAP_322 "2025-01-26 14:55:00" 21.58 43.1
A84041274A59D771 EMAP_322 "2025-01-26 15:00:00" 21.55 43.3
A84041274A59D771 EMAP_322 "2025-01-26 15:05:00" 21.53 43.2
A84041274A59D771 EMAP_322 "2025-01-26 15:10:00" 21.49 43.1
A84041274A59D771 EMAP_322 "2025-01-26 15:15:00" 21.42 43.2
A84041274A59D771 EMAP_322 "2025-01-26 15:20:00" 21.39 43.2
A84041274A59D771 EMAP_322 "2025-01-26 15:25:00" 21.38 43.2
A84041274A59D771 EMAP_322 "2025-01-26 15:30:00" 21.31 43.1
A84041274A59D771 EMAP_322 "2025-01-26 15:35:00" 21.30 43.1
A84041274A59D771 EMAP_322 "2025-01-26 15:40:00" 21.24 43.1
A84041274A59D771 EMAP_322 "2025-01-26 15:45:00" 21.17 43.3
A84041274A59D771 EMAP_322 "2025-01-26 15:50:00" 21.11 43.2
A84041274A59D771 EMAP_322 "2025-01-26 15:55:00" 21.07 43.3
A84041274A59D771 EMAP_322 "2025-01-26 16:00:00" 21.00 43.2
A84041274A59D771 EMAP_322 "2025-01-26 16:05:00" 20.90 43.2
A84041274A59D771 EMAP_322 "2025-01-26 16:10:00" 20.86 43.3
A84041274A59D771 EMAP_322 "2025-01-26 16:15:00" 20.79 43.4
A84041274A59D771 EMAP_322 "2025-01-26 16:20:00" 20.73 43.3
A84041274A59D771 EMAP_322 "2025-01-26 16:25:00" 20.67 43.4
A84041274A59D771 EMAP_322 "2025-01-26 16:30:00" 20.62 43.6
A84041274A59D771 EMAP_322 "2025-01-26 16:35:00" 20.56 43.7
A84041274A59D771 EMAP_322 "2025-01-26 16:40:00" 20.53 43.8
A84041274A59D771 EMAP_322 "2025-01-26 16:45:00" 20.48 44.0
A84041274A59D771 EMAP_322 "2025-01-26 16:50:00" 20.43 44.4
A84041274A59D771 EMAP_322 "2025-01-26 16:55:00" 20.40 44.6
A84041274A59D771 EMAP_322 "2025-01-26 17:00:00" 20.36 44.8
A84041274A59D771 EMAP_322 "2025-01-26 17:05:00" 20.35 44.8
A84041274A59D771 EMAP_322 "2025-01-26 17:10:00" 20.29 45.0
A84041274A59D771 EMAP_322 "2025-01-26 17:15:00" 20.22 45.2
A84041274A59D771 EMAP_322 "2025-01-26 17:20:00" 20.18 45.3
A84041274A59D771 EMAP_322 "2025-01-26 17:25:00" 20.15 45.4
A84041274A59D771 EMAP_322 "2025-01-26 17:30:00" 20.10 45.7
A84041274A59D771 EMAP_322 "2025-01-26 17:35:00" 20.05 45.4
A84041274A59D771 EMAP_322 "2025-01-26 17:40:00" 20.02 45.4
A84041274A59D771 EMAP_322 "2025-01-26 17:45:00" 19.98 45.3
A84041274A59D771 EMAP_322 "2025-01-26 17:50:00" 19.94 45.4
A84041274A59D771 EMAP_322 "2025-01-26 17:55:00" 19.91 45.4
A84041274A59D771 EMAP_322 "2025-01-26 18:00:00" 19.87 45.3
A84041274A59D771 EMAP_322 "2025-01-26 18:05:00" 19.81 45.5
A84041274A59D771 EMAP_322 "2025-01-26 18:10:00" 19.76 45.7
A84041274A59D771 EMAP_322 "2025-01-26 18:15:00" 19.73 46.0
A84041274A59D771 EMAP_322 "2025-01-26 18:20:00" 19.73 46.1
A84041274A59D771 EMAP_322 "2025-01-26 18:25:00" 19.77 46.8
A84041274A59D771 EMAP_322 "2025-01-26 18:30:00" 19.74 46.7
A84041274A59D771 EMAP_322 "2025-01-26 18:35:00" 19.74 46.7
A84041274A59D771 EMAP_322 "2025-01-26 18:40:00" 19.70 46.8
A84041274A59D771 EMAP_322 "2025-01-26 18:45:00" 19.69 46.7
A84041274A59D771 EMAP_322 "2025-01-26 18:50:00" 19.67 46.8
A84041274A59D771 EMAP_322 "2025-01-26 18:55:00" 19.63 46.7
A84041274A59D771 EMAP_322 "2025-01-26 19:00:00" 19.62 46.8
A84041274A59D771 EMAP_322 "2025-01-26 19:05:00" 19.62 46.7
A84041274A59D771 EMAP_322 "2025-01-26 19:10:00" 19.60 46.8
A84041274A59D771 EMAP_322 "2025-01-26 19:15:00" 19.59 46.8
A84041274A59D771 EMAP_322 "2025-01-26 19:20:00" 19.56 46.9
A84041274A59D771 EMAP_322 "2025-01-26 19:25:00" 19.57 46.9
A84041274A59D771 EMAP_322 "2025-01-26 19:30:00" 19.57 47.0
A84041274A59D771 EMAP_322 "2025-01-26 19:35:00" 19.52 47.2
A84041274A59D771 EMAP_322 "2025-01-26 19:40:00" 19.52 47.2
A84041274A59D771 EMAP_322 "2025-01-26 19:45:00" 19.49 47.3
A84041274A59D771 EMAP_322 "2025-01-26 19:50:00" 19.46 47.2
A84041274A59D771 EMAP_322 "2025-01-26 19:55:00" 19.45 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:00:00" 19.44 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:05:00" 19.40 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:10:00" 19.39 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:15:00" 19.38 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:20:00" 19.36 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:25:00" 19.35 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:30:00" 19.36 47.1
A84041274A59D771 EMAP_322 "2025-01-26 20:35:00" 19.36 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:40:00" 19.30 47.2
A84041274A59D771 EMAP_322 "2025-01-26 20:45:00" 19.29 47.3
A84041274A59D771 EMAP_322 "2025-01-26 20:50:00" 19.28 47.4
A84041274A59D771 EMAP_322 "2025-01-26 20:55:00" 19.26 47.5
A84041274A59D771 EMAP_322 "2025-01-26 21:00:00" 19.26 47.6
A84041274A59D771 EMAP_322 "2025-01-26 21:05:00" 19.26 47.7
A84041274A59D771 EMAP_322 "2025-01-26 21:10:00" 19.26 47.7
A84041274A59D771 EMAP_322 "2025-01-26 21:15:00" 19.25 47.9
A84041274A59D771 EMAP_322 "2025-01-26 21:20:00" 19.26 48.0
A84041274A59D771 EMAP_322 "2025-01-26 21:25:00" 19.24 48.1
A84041274A59D771 EMAP_322 "2025-01-26 21:30:00" 19.22 48.1
A84041274A59D771 EMAP_322 "2025-01-26 21:35:00" 19.21 48.3
A84041274A59D771 EMAP_322 "2025-01-26 21:40:00" 19.21 48.2
A84041274A59D771 EMAP_322 "2025-01-26 21:45:00" 19.15 48.3
A84041274A59D771 EMAP_322 "2025-01-26 21:50:00" 19.15 48.3
A84041274A59D771 EMAP_322 "2025-01-26 21:55:00" 19.17 48.6
A84041274A59D771 EMAP_322 "2025-01-26 22:00:00" 19.17 48.6
A84041274A59D771 EMAP_322 "2025-01-26 22:05:00" 19.11 48.8
A84041274A59D771 EMAP_322 "2025-01-26 22:10:00" 19.10 48.8
A84041274A59D771 EMAP_322 "2025-01-26 22:15:00" 19.11 49.1
A84041274A59D771 EMAP_322 "2025-01-26 22:20:00" 19.07 49.0
A84041274A59D771 EMAP_322 "2025-01-26 22:25:00" 19.07 49.1
A84041274A59D771 EMAP_322 "2025-01-26 22:30:00" 19.04 49.2
A84041274A59D771 EMAP_322 "2025-01-26 22:35:00" 19.01 49.3
A84041274A59D771 EMAP_322 "2025-01-26 22:40:00" 18.98 49.4
A84041274A59D771 EMAP_322 "2025-01-26 22:45:00" 18.97 49.4
A84041274A59D771 EMAP_322 "2025-01-26 22:50:00" 18.95 49.5
A84041274A59D771 EMAP_322 "2025-01-26 22:55:00" 18.94 49.5
A84041274A59D771 EMAP_322 "2025-01-26 23:00:00" 18.90 49.6
A84041274A59D771 EMAP_322 "2025-01-26 23:05:00" 18.93 49.7
A84041274A59D771 EMAP_322 "2025-01-26 23:10:00" 18.90 49.7
A84041274A59D771 EMAP_322 "2025-01-26 23:15:00" 18.91 49.8
A84041274A59D771 EMAP_322 "2025-01-26 23:20:00" 18.91 50.0
A84041274A59D771 EMAP_322 "2025-01-26 23:25:00" 18.90 50.1
A84041274A59D771 EMAP_322 "2025-01-26 23:30:00" 18.87 50.3
A84041274A59D771 EMAP_322 "2025-01-26 23:35:00" 18.84 50.3
A84041274A59D771 EMAP_322 "2025-01-26 23:40:00" 18.83 50.5
A84041274A59D771 EMAP_322 "2025-01-26 23:45:00" 18.80 50.5
A84041274A59D771 EMAP_322 "2025-01-26 23:50:00" 18.80 50.8
A84041274A59D771 EMAP_322 "2025-01-26 23:55:00" 18.80 50.9
A84041274A59D771 EMAP_322 "2025-01-27 00:00:00" 18.75 51.2
A84041274A59D771 EMAP_322 "2025-01-27 00:05:00" 18.74 51.2
A84041274A59D771 EMAP_322 "2025-01-27 00:10:00" 18.74 51.4
A84041274A59D771 EMAP_322 "2025-01-27 00:15:00" 18.73 51.3
A84041274A59D771 EMAP_322 "2025-01-27 00:20:00" 18.73 51.3
A84041274A59D771 EMAP_322 "2025-01-27 00:25:00" 18.70 51.3
A84041274A59D771 EMAP_322 "2025-01-27 00:30:00" 18.66 51.3
A84041274A59D771 EMAP_322 "2025-01-27 00:35:00" 18.64 51.1
A84041274A59D771 EMAP_322 "2025-01-27 00:40:00" 18.62 51.0
A84041274A59D771 EMAP_322 "2025-01-27 00:45:00" 18.60 50.8
A84041274A59D771 EMAP_322 "2025-01-27 00:50:00" 18.60 50.5
A84041274A59D771 EMAP_322 "2025-01-27 00:55:00" 18.52 50.0
A84041274A59D771 EMAP_322 "2025-01-27 01:00:00" 18.40 49.4
A84041274A59D771 EMAP_322 "2025-01-27 01:05:00" 18.35 49.3
A84041274A59D771 EMAP_322 "2025-01-27 01:10:00" 18.26 49.1
A84041274A59D771 EMAP_322 "2025-01-27 01:15:00" 18.22 49.0
A84041274A59D771 EMAP_322 "2025-01-27 01:20:00" 18.13 50.0
A84041274A59D771 EMAP_322 "2025-01-27 01:25:00" 18.15 52.0
A84041274A59D771 EMAP_322 "2025-01-27 01:30:00" 18.24 51.6
A84041274A59D771 EMAP_322 "2025-01-27 01:35:00" 18.21 51.6
A84041274A59D771 EMAP_322 "2025-01-27 01:40:00" 18.16 51.5
A84041274A59D771 EMAP_322 "2025-01-27 01:45:00" 18.13 50.9
A84041274A59D771 EMAP_322 "2025-01-27 01:50:00" 18.08 50.7
A84041274A59D771 EMAP_322 "2025-01-27 01:55:00" 18.11 52.6
A84041274A59D771 EMAP_322 "2025-01-27 02:00:00" 18.16 52.6
A84041274A59D771 EMAP_322 "2025-01-27 02:05:00" 18.16 51.5
A84041274A59D771 EMAP_322 "2025-01-27 02:10:00" 18.11 51.7
A84041274A59D771 EMAP_322 "2025-01-27 02:15:00" 18.11 53.1
A84041274A59D771 EMAP_322 "2025-01-27 02:20:00" 18.18 53.1
A84041274A59D771 EMAP_322 "2025-01-27 02:25:00" 18.16 52.2
A84041274A59D771 EMAP_322 "2025-01-27 02:30:00" 18.11 51.9
A84041274A59D771 EMAP_322 "2025-01-27 02:35:00" 18.11 53.4
A84041274A59D771 EMAP_322 "2025-01-27 02:40:00" 18.16 53.6
A84041274A59D771 EMAP_322 "2025-01-27 02:45:00" 18.15 52.5
A84041274A59D771 EMAP_322 "2025-01-27 02:50:00" 18.12 53.3
A84041274A59D771 EMAP_322 "2025-01-27 02:55:00" 18.15 53.9
A84041274A59D771 EMAP_322 "2025-01-27 03:00:00" 18.19 53.4
A84041274A59D771 EMAP_322 "2025-01-27 03:05:00" 18.19 52.4
A84041274A59D771 EMAP_322 "2025-01-27 03:10:00" 18.11 53.8
A84041274A59D771 EMAP_322 "2025-01-27 03:15:00" 18.15 54.0
A84041274A59D771 EMAP_322 "2025-01-27 03:20:00" 18.19 53.4
A84041274A59D771 EMAP_322 "2025-01-27 03:25:00" 18.19 52.7
A84041274A59D771 EMAP_322 "2025-01-27 03:30:00" 18.12 53.0
A84041274A59D771 EMAP_322 "2025-01-27 03:35:00" 18.11 54.6
A84041274A59D771 EMAP_322 "2025-01-27 03:40:00" 18.19 53.8
A84041274A59D771 EMAP_322 "2025-01-27 03:45:00" 18.19 53.4
A84041274A59D771 EMAP_322 "2025-01-27 03:50:00" 18.16 52.4
A84041274A59D771 EMAP_322 "2025-01-27 03:55:00" 18.13 54.0
A84041274A59D771 EMAP_322 "2025-01-27 04:00:00" 18.15 53.6
A84041274A59D771 EMAP_322 "2025-01-27 04:05:00" 18.19 53.2
A84041274A59D771 EMAP_322 "2025-01-27 04:10:00" 18.18 52.6
A84041274A59D771 EMAP_322 "2025-01-27 04:15:00" 18.13 53.9
A84041274A59D771 EMAP_322 "2025-01-27 04:20:00" 18.15 53.7
A84041274A59D771 EMAP_322 "2025-01-27 04:25:00" 18.18 54.2
